budget,dataset,dense_weight,latency_query_ms,method,mrr@10,ndcg@10,recall@100,seed,split,test_query_count,validation_mrr@10,validation_ndcg@10,validation_query_count,bm25_ndcg@10,dense_ndcg@10,average_single_ndcg@10,best_single_ndcg@10,worst_single_ndcg@10,bm25_mrr@10,dense_mrr@10,average_single_mrr@10,best_single_mrr@10,worst_single_mrr@10,bm25_recall@100,dense_recall@100,average_single_recall@100,best_single_recall@100,worst_single_recall@100,ndcg@10_delta_vs_average_single,ndcg@10_delta_vs_best_single,mrr@10_delta_vs_average_single,mrr@10_delta_vs_best_single,recall@100_delta_vs_average_single,recall@100_delta_vs_best_single,ndcg_regret_vs_best_single,average_single_ndcg_regret,worst_single_ndcg_regret,worst_case_regret_reduction
20,scifact,,21.46252873668952,minmax_fusion,0.6664509564509564,0.6982031932431129,0.8692307692307693,31,test,195,,,105,0.6680093338221503,0.646947605594106,0.6574784697081282,0.6680093338221503,0.646947605594106,0.6317501017501017,0.6066076516076516,0.6191788766788766,0.6317501017501017,0.6066076516076516,0.8312820512820512,0.8471794871794871,0.8392307692307692,0.8471794871794871,0.8312820512820512,0.040724723534984686,0.030193859420962532,0.04727207977207981,0.03470085470085471,0.030000000000000027,0.02205128205128215,-0.030193859420962532,0.010530864114022154,0.021061728228044307,2.4335888818828515
20,scifact,0.5,21.46252873668952,validation_weighted_fusion,0.6770960520960521,0.7111013781701667,0.8897435897435897,31,test,195,0.6623242630385487,0.6967780866157194,105,0.6680093338221503,0.646947605594106,0.6574784697081282,0.6680093338221503,0.646947605594106,0.6317501017501017,0.6066076516076516,0.6191788766788766,0.6317501017501017,0.6066076516076516,0.8312820512820512,0.8471794871794871,0.8392307692307692,0.8471794871794871,0.8312820512820512,0.05362290846203854,0.04309204434801639,0.05791717541717545,0.04534595034595035,0.05051282051282047,0.04256410256410259,-0.04309204434801639,0.010530864114022154,0.021061728228044307,3.0459880538501145
20,scifact,,5.8914951966774725,bm25,0.642085877085877,0.6710462285952398,0.8261538461538461,47,test,195,,,105,0.6710462285952398,0.650618204559322,0.6608322165772809,0.6710462285952398,0.650618204559322,0.642085877085877,0.613880748880749,0.627983312983313,0.642085877085877,0.613880748880749,0.8261538461538461,0.824102564102564,0.8251282051282051,0.8261538461538461,0.824102564102564,0.010214012017958907,0.0,0.014102564102564052,0.0,0.0010256410256410664,0.0,0.0,0.010214012017958907,0.020428024035917813,1.0
20,scifact,,15.571033540012044,dense,0.613880748880749,0.650618204559322,0.824102564102564,47,test,195,,,105,0.6710462285952398,0.650618204559322,0.6608322165772809,0.6710462285952398,0.650618204559322,0.642085877085877,0.613880748880749,0.627983312983313,0.642085877085877,0.613880748880749,0.8261538461538461,0.824102564102564,0.8251282051282051,0.8261538461538461,0.824102564102564,-0.010214012017958907,-0.020428024035917813,-0.014102564102564052,-0.028205128205128105,-0.0010256410256410664,-0.002051282051282133,0.020428024035917813,0.010214012017958907,0.020428024035917813,0.0
20,scifact,,21.46252873668952,rrf,0.65999592999593,0.7020673664981616,0.9051282051282052,47,test,195,,,105,0.6710462285952398,0.650618204559322,0.6608322165772809,0.6710462285952398,0.650618204559322,0.642085877085877,0.613880748880749,0.627983312983313,0.642085877085877,0.613880748880749,0.8261538461538461,0.824102564102564,0.8251282051282051,0.8261538461538461,0.824102564102564,0.04123514992088073,0.031021137902921825,0.03201261701261704,0.017910052910052987,0.08000000000000018,0.07897435897435912,-0.031021137902921825,0.010214012017958907,0.020428024035917813,2.5185579304380368
20,scifact,,21.46252873668952,zscore_fusion,0.6793610093610093,0.7134955138156344,0.8846153846153846,47,test,195,,,105,0.6710462285952398,0.650618204559322,0.6608322165772809,0.6710462285952398,0.650618204559322,0.642085877085877,0.613880748880749,0.627983312983313,0.642085877085877,0.613880748880749,0.8261538461538461,0.824102564102564,0.8251282051282051,0.8261538461538461,0.824102564102564,0.0526632972383535,0.042449285220394595,0.05137769637769629,0.03727513227513224,0.05948717948717952,0.058461538461538454,-0.042449285220394595,0.010214012017958907,0.020428024035917813,3.077992719499333
20,scifact,,21.46252873668952,minmax_fusion,0.6711945461945462,0.7013895073043548,0.8589743589743589,47,test,195,,,105,0.6710462285952398,0.650618204559322,0.6608322165772809,0.6710462285952398,0.650618204559322,0.642085877085877,0.613880748880749,0.627983312983313,0.642085877085877,0.613880748880749,0.8261538461538461,0.824102564102564,0.8251282051282051,0.8261538461538461,0.824102564102564,0.040557290727073925,0.030343278709115018,0.04321123321123321,0.02910866910866916,0.03384615384615386,0.03282051282051279,-0.030343278709115018,0.010214012017958907,0.020428024035917813,2.4853751227119956
20,scifact,0.4,21.46252873668952,validation_weighted_fusion,0.6691208791208791,0.6957753154841163,0.8492307692307692,47,test,195,0.6721541950113379,0.697299151134803,105,0.6710462285952398,0.650618204559322,0.6608322165772809,0.6710462285952398,0.650618204559322,0.642085877085877,0.613880748880749,0.627983312983313,0.642085877085877,0.613880748880749,0.8261538461538461,0.824102564102564,0.8251282051282051,0.8261538461538461,0.824102564102564,0.034943098906835446,0.02472908688887654,0.04113756613756614,0.027035002035002087,0.024102564102564172,0.023076923076923106,-0.02472908688887654,0.010214012017958907,0.020428024035917813,2.2105471799620133
20,scifact,,5.8914951966774725,bm25,0.612903947903948,0.6490266366394436,0.8112820512820512,73,test,195,,,105,0.6490266366394436,0.6146213928715087,0.6318240147554761,0.6490266366394436,0.6146213928715087,0.612903947903948,0.5745909645909646,0.5937474562474563,0.612903947903948,0.5745909645909646,0.8112820512820512,0.8174358974358975,0.8143589743589743,0.8174358974358975,0.8112820512820512,0.017202621883967484,0.0,0.019156491656491692,0.0,-0.003076923076923088,-0.006153846153846287,0.0,0.017202621883967484,0.03440524376793486,1.0
20,scifact,,15.571033540012044,dense,0.5745909645909646,0.6146213928715087,0.8174358974358975,73,test,195,,,105,0.6490266366394436,0.6146213928715087,0.6318240147554761,0.6490266366394436,0.6146213928715087,0.612903947903948,0.5745909645909646,0.5937474562474563,0.612903947903948,0.5745909645909646,0.8112820512820512,0.8174358974358975,0.8143589743589743,0.8174358974358975,0.8112820512820512,-0.017202621883967373,-0.03440524376793486,-0.019156491656491692,-0.038312983312983384,0.0030769230769231992,0.0,0.03440524376793486,0.017202621883967484,0.03440524376793486,0.0
20,scifact,,21.46252873668952,rrf,0.6251872201872202,0.671572483395674,0.8815384615384616,73,test,195,,,105,0.6490266366394436,0.6146213928715087,0.6318240147554761,0.6490266366394436,0.6146213928715087,0.612903947903948,0.5745909645909646,0.5937474562474563,0.612903947903948,0.5745909645909646,0.8112820512820512,0.8174358974358975,0.8143589743589743,0.8174358974358975,0.8112820512820512,0.039748468640197876,0.022545846756230392,0.03143976393976389,0.012283272283272195,0.0671794871794873,0.0641025641025641,-0.022545846756230392,0.017202621883967484,0.03440524376793486,1.6553026308519507
20,scifact,,21.46252873668952,zscore_fusion,0.6438603988603988,0.6839613696995684,0.8712820512820513,73,test,195,,,105,0.6490266366394436,0.6146213928715087,0.6318240147554761,0.6490266366394436,0.6146213928715087,0.612903947903948,0.5745909645909646,0.5937474562474563,0.612903947903948,0.5745909645909646,0.8112820512820512,0.8174358974358975,0.8143589743589743,0.8174358974358975,0.8112820512820512,0.05213735494409233,0.034934733060124845,0.050112942612942524,0.03095645095645083,0.056923076923076965,0.053846153846153766,-0.034934733060124845,0.017202621883967484,0.03440524376793486,2.015389784643336
